Label;indegree;outdegree;Degree;modularity_class;eigencentrality;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;X;Y;Size;Color
danyrizkie;0;1;1;153;0;1;1;1;0;0.280064;0.907741;0;"#c0c0c0"
sucidesyafira;1;0;1;153;0.004568;0;0;0;0;0.281851;0.893067;0;"#c0c0c0"
AnakLurahIstana;0;1;1;154;0;1;1;1;0;0.261298;0.847167;0;"#c0c0c0"
Karinbahary2;6;0;6;154;0.027408;0;0;0;0;0.28343;0.850289;0.02924;"#c0c0c0"
Ademfridemz;0;2;2;536;0;1;1;1;0;0.484589;0.321979;0.005848;"#ffa584"
AlnilamOmar;1;0;1;536;0.004568;0;0;0;0;0.484066;0.265587;0;"#ffa584"
sayno_KKN;0;1;1;120;0;1;1;1;0;0.183292;0.466575;0;"#005c50"
brotherhomies69;0;1;1;155;0;1;1;1;0;0.076069;0.282175;0;"#c0c0c0"
cikaph;1;0;1;155;0.004568;0;0;0;0;0.062041;0.280767;0;"#c0c0c0"
archonDendr0;0;1;1;195;0;1;1;1;0;0.330285;0.819334;0;"#c0c0c0"
Kucyber69;9;0;9;195;0.043435;0;0;0;0;0.31879;0.812672;0.046784;"#c0c0c0"
DipoNiarto;0;1;1;156;0;1;1;1;0;0.283055;0.050408;0;"#c0c0c0"
Tedyfauzi;1;0;1;156;0.004568;0;0;0;0;0.295991;0.043616;0;"#c0c0c0"
KaixaVtuber;0;1;1;157;0;1;1;1;0;0.10628;0.586483;0;"#c0c0c0"
arsyamoi;1;0;1;157;0.004568;0;0;0;0;0.103112;0.56064;0;"#c0c0c0"
rendito_;0;1;1;158;0;1;1;1;0;0.745994;0.607611;0;"#853b22"
Goonddrong;3;0;3;158;0.013704;0;0;0;0;0.726004;0.56705;0.011696;"#853b22"
Huniuminy_;0;3;3;618;0;1;1;1;0;0.761052;0.530194;0.011696;"#ff56b5"
kentangorengcr;1;0;1;618;0.004568;0;0;0;0;0.788759;0.46339;0;"#ff56b5"
alatxs;1;0;1;618;0.004568;0;0;0;0;0.780394;0.472867;0;"#ff56b5"
BocahNd63584241;0;1;1;120;0;1;1;1;0;0.430971;0.612527;0;"#005c50"
mweenggg;0;1;1;159;0;1;1;1;0;0.203289;0.253385;0;"#c0c0c0"
nikmipy;2;0;2;159;0.009136;0;0;0;0;0.214848;0.256786;0.005848;"#c0c0c0"
DaimatuRokhmah;0;2;2;233;0;2;0.75;0.833333;0;0.710756;0.519791;0.005848;"#dba600"
yantieee_yan;0;1;1;233;0;1;1;1;0;0.595114;0.730217;0;"#dba600"
Umukino_;0;4;4;536;0;1;1;1;0;0.38633;0.356267;0.017544;"#ffa584"
YfenaPr;1;0;1;536;0.004568;0;0;0;0;0.318028;0.316753;0;"#ffa584"
gebinaaa;1;0;1;536;0.004568;0;0;0;0;0.338651;0.30988;0;"#ffa584"
Tikadewi_dr;0;2;2;160;0;1;1;1;0;0.703043;0.139259;0.005848;"#c0c0c0"
el_avraham;1;0;1;160;0.004568;0;0;0;0;0.711778;0.153024;0;"#c0c0c0"
SateTong;1;0;1;160;0.004568;0;0;0;0;0.678473;0.133015;0;"#c0c0c0"
kangdede78;1;0;1;246;0.004568;0;0;0;0;0.658842;0.750732;0;"#35b3ff"
hanifinho;1;0;1;246;0.004568;0;0;0;0;0.648173;0.761837;0;"#35b3ff"
¥@N'$;0;1;1;596;0;1;1;1;0;0.372564;0.416881;0;"#dd99e5"
Satrio_ti;0;1;1;39;0;2;0.666667;0.75;0;0.177496;0.434882;0;"#7cce00"
ARMYnism;0;2;2;161;0;1;1;1;0;0.019001;0.427771;0.005848;"#c0c0c0"
agus_kriwul;1;0;1;161;0.004568;0;0;0;0;0.005094;0.433243;0;"#c0c0c0"
gus_dibyo;1;0;1;161;0.004568;0;0;0;0;0.034725;0.411599;0;"#c0c0c0"
hazelmilky;0;1;1;618;0;1;1;1;0;0.769145;0.646655;0;"#ff56b5"
Paij02022;0;1;1;536;0;1;1;1;0;0.570917;0.631664;0;"#ffa584"
Akbar4943167580;0;1;1;233;0;1;1;1;0;0.691042;0.553466;0;"#dba600"
adhaninee;0;1;1;359;0;1;1;1;0;0.385829;0.713913;0;"#ff86ff"
ekowboy2;4;0;4;359;0.020595;0;0;0;0;0.398729;0.668696;0.017544;"#ff86ff"
marahmarahinelu;0;1;1;233;0;1;1;1;0;0.692611;0.533415;0;"#dba600"
kapoelaga;0;1;1;39;0;1;1;1;0;0.484755;0.487925;0;"#7cce00"
Logika_saya;0;1;1;536;0;1;1;1;0;0.452935;0.384056;0;"#ffa584"
Jog11111;0;7;7;164;0;1;1;1;0;0.497695;0.654755;0.035088;"#c0c0c0"
Bud_Cavalera;1;0;1;164;0.004568;0;0;0;0;0.533457;0.70948;0;"#c0c0c0"
negativisme;1;0;1;164;0.004568;0;0;0;0;0.517621;0.714725;0;"#c0c0c0"
ownedbyserina;0;3;3;162;0;1;1;1;0;0.71747;0.139682;0.011696;"#c0c0c0"
Zaarazhar;1;0;1;162;0.004568;0;0;0;0;0.69805;0.153293;0;"#c0c0c0"
urikaeureka;1;0;1;162;0.004568;0;0;0;0;0.711002;0.126129;0;"#c0c0c0"
Hasby21834910;1;0;1;162;0.004568;0;0;0;0;0.726888;0.152236;0;"#c0c0c0"
antifans2tolol;1;0;1;227;0.006891;0;0;0;0;0.532682;0.838792;0;"#c0c0c0"
idextratime;12;0;12;227;0.059463;0;0;0;0;0.596766;0.837428;0.064327;"#c0c0c0"
diC4yt;0;4;4;163;0;1;1;1;0;0.485093;0.73529;0.017544;"#4d6400"
Cuterabbit3007;1;0;1;163;0.004568;0;0;0;0;0.504594;0.778799;0;"#4d6400"
Herrys045;1;0;1;163;0.004568;0;0;0;0;0.515158;0.784058;0;"#4d6400"
ZeinRedarmy;1;0;1;164;0.004568;0;0;0;0;0.503638;0.716233;0;"#c0c0c0"
nksthi;2;0;2;164;0.009136;0;0;0;0;0.540894;0.720459;0.005848;"#c0c0c0"
dahan_crescent;1;0;1;164;0.004568;0;0;0;0;0.523674;0.70255;0;"#c0c0c0"
dinata_dana;1;0;1;163;0.004568;0;0;0;0;0.519234;0.795736;0;"#4d6400"
alexanderey19;0;1;1;536;0;1;1;1;0;0.434417;0.390455;0;"#ffa584"
Oyunho;0;1;1;165;0;1;1;1;0;0.522442;0.000342;0;"#c0c0c0"
hakushtoa;1;0;1;165;0.004568;0;0;0;0;0.507712;0.002281;0;"#c0c0c0"
Indonesia_24;1;2;3;282;0.007587;2;0.555556;0.6;0;0.567469;0.654826;0.011696;"#ff5166"
jzij99;1;8;9;282;0.007587;2;0.833333;0.9;0;0.619273;0.66744;0.046784;"#ff5166"
adenium_0512;1;0;1;282;0.007587;0;0;0;0;0.67557;0.680706;0;"#ff5166"
SeraRanasisca;1;0;1;282;0.007587;0;0;0;0;0.681078;0.70538;0;"#ff5166"
Gahagede;1;0;1;282;0.007587;0;0;0;0;0.678416;0.663134;0;"#ff5166"
axlent;0;2;2;163;0;1;1;1;0;0.615566;0.443265;0.005848;"#4d6400"
hwachaeseger;1;0;1;163;0.004568;0;0;0;0;0.670796;0.467892;0;"#4d6400"
Adri_Dogerz;1;0;1;282;0.007587;0;0;0;0;0.688751;0.666919;0;"#ff5166"
ZSaptono;1;0;1;282;0.007587;0;0;0;0;0.671584;0.715801;0;"#ff5166"
budi_sam12009;1;0;1;282;0.007587;0;0;0;0;0.674694;0.693013;0;"#ff5166"
T_Maulana28;0;1;1;195;0;1;1;1;0;0.325086;0.797802;0;"#c0c0c0"
LawlietL69;0;5;5;227;0;1;1;1;0;0.651179;0.806603;0.023392;"#c0c0c0"
wargaboixosnois;1;2;3;227;0.004568;1;1;1;0;0.631994;0.810909;0.011696;"#c0c0c0"
rubenamorim_leg;2;0;2;227;0.011459;0;0;0;0;0.64538;0.818115;0.005848;"#c0c0c0"
ummabibi;0;1;1;166;0;1;1;1;0;0.315315;0.062103;0;"#c0c0c0"
bakuldimsum_;1;0;1;166;0.004568;0;0;0;0;0.295891;0.059293;0;"#c0c0c0"
immachatterbox;0;1;1;158;0;1;1;1;0;0.641799;0.240694;0;"#853b22"
tyonugrh_;0;1;1;167;0;1;1;1;0;0.644572;0.137466;0;"#c0c0c0"
Wisnubrata6;0;1;1;168;0;1;1;1;0;0.438942;0.054408;0;"#c0c0c0"
IDNTimes;1;0;1;168;0.004568;0;0;0;0;0.434819;0.068723;0;"#c0c0c0"
xchchx;0;1;1;130;0;1;1;1;0;0.870548;0.289079;0;"#c0c0c0"
ouiranos;0;1;1;169;0;1;1;1;0;0.096449;0.721514;0;"#c0c0c0"
jeongssaem;1;0;1;169;0.004568;0;0;0;0;0.100022;0.742366;0;"#c0c0c0"
dioothersidee;0;1;1;170;0;1;1;1;0;0.79041;0.092834;0;"#c0c0c0"
angelselle__;1;0;1;170;0.004568;0;0;0;0;0.778129;0.085725;0;"#c0c0c0"
jamalkobain666_;0;3;3;233;0;1;1;1;0;0.567201;0.7391;0.011696;"#dba600"
detikjatim_;1;0;1;233;0.004568;0;0;0;0;0.537861;0.787313;0;"#dba600"
edyibnikawhe;0;2;2;596;0;1;1;1;0;0.397933;0.349262;0.005848;"#dd99e5"
sfsimatupang;1;0;1;596;0.004568;0;0;0;0;0.368508;0.275912;0;"#dd99e5"
aetherelia;0;1;1;171;0;1;1;1;0;0.874216;0.167773;0;"#c0c0c0"
0f_thraxas;1;0;1;171;0.004568;0;0;0;0;0.883558;0.180541;0;"#c0c0c0"
RICOticle;0;1;1;608;0;1;1;1;0;0.407491;0.249285;0;"#00d737"
jahterra;4;0;4;608;0.026134;0;0;0;0;0.459333;0.284263;0.017544;"#00d737"
txtdaritrg;0;1;1;172;0;1;1;1;0;0.946881;0.458953;0;"#c0c0c0"
fungsihutan99;1;0;1;172;0.004568;0;0;0;0;0.950219;0.472488;0;"#c0c0c0"
ppnaravitgfs;0;1;1;173;0;1;1;1;0;0.299716;0.929198;0;"#c0c0c0"
euranoiaa;1;0;1;173;0.004568;0;0;0;0;0.288148;0.938126;0;"#c0c0c0"
seyay_;0;2;2;141;0;1;1;1;0;0.380824;0.154946;0.005848;"#c0c0c0"
pongrekundharma;2;0;2;141;0.009136;0;0;0;0;0.396902;0.142998;0.005848;"#c0c0c0"
gedibalpit7803;0;1;1;174;0;1;1;1;0;0.534618;0.080233;0;"#c0c0c0"
Lintas_Jaman;4;0;4;174;0.018272;0;0;0;0;0.521985;0.072561;0.017544;"#c0c0c0"
Goldwater@sli;0;1;1;154;0;1;1;1;0;0.307;0.83731;0;"#c0c0c0"
Becandaweh;0;1;1;195;0;1;1;1;0;0.311439;0.798797;0;"#c0c0c0"
sunsetsenjaa_;0;1;1;175;0;1;1;1;0;0.813202;0.131274;0;"#c0c0c0"
kennyychristian;1;0;1;175;0.004568;0;0;0;0;0.818049;0.145037;0;"#c0c0c0"
cintasejatiyou;0;1;1;176;0;1;1;1;0;0.065515;0.442894;0;"#c0c0c0"
JokoHQ;1;0;1;176;0.004568;0;0;0;0;0.061094;0.419015;0;"#c0c0c0"
Channel027;0;1;1;154;0;1;1;1;0;0.292224;0.837505;0;"#c0c0c0"
ErwinRMDN;0;1;1;177;0;1;1;1;0;0.384519;0.109663;0;"#c0c0c0"
halleluhellyeah;1;0;1;177;0.004568;0;0;0;0;0.40116;0.093515;0;"#c0c0c0"
yudi_kacoLL;0;2;2;547;0;1;1;1;0;0.194954;0.312918;0.005848;"#c0c0c0"
IndiHome;2;0;2;547;0.009136;0;0;0;0;0.197217;0.327964;0.005848;"#c0c0c0"
Telkomsel;10;0;10;547;0.04568;0;0;0;0;0.198938;0.296385;0.052632;"#c0c0c0"
dingggstar12;1;1;2;537;0.004568;1;1;1;0;0.326292;0.642759;0.005848;"#c0c0c0"
easyWalid77;1;0;1;39;0.008918;0;0;0;0;0.311654;0.564809;0;"#7cce00"
bentangnegeri;1;0;1;39;0.008918;0;0;0;0;0.299383;0.565225;0;"#7cce00"
dekayulianto;1;0;1;39;0.008918;0;0;0;0;0.35899;0.536035;0;"#7cce00"
acepiskandar7;0;1;1;195;0;1;1;1;0;0.343261;0.820098;0;"#c0c0c0"
bhibiet_03;0;1;1;178;0;1;1;1;0;0.778087;0.102018;0;"#c0c0c0"
awasap_;1;0;1;178;0.004568;0;0;0;0;0.789745;0.118769;0;"#c0c0c0"
springbomnalday;0;1;1;158;0;1;1;1;0;0.668877;0.281025;0;"#853b22"
sigurjel;0;1;1;179;0;1;1;1;0;0.719208;0.165307;0;"#c0c0c0"
_rt_m_s_;1;0;1;179;0.004568;0;0;0;0;0.725529;0.178991;0;"#c0c0c0"
AkmaL_syam21;0;1;1;180;0;1;1;1;0;0.130066;0.223745;0;"#c0c0c0"
puttt_aaais;1;0;1;180;0.004568;0;0;0;0;0.140776;0.234139;0;"#c0c0c0"
byumbiy;0;1;1;181;0;1;1;1;0;0.042678;0.553438;0;"#c0c0c0"
bluejceans;2;0;2;181;0.009136;0;0;0;0;0.051036;0.541661;0.005848;"#c0c0c0"
kolamkopi;0;1;1;164;0;1;1;1;0;0.564396;0.768135;0;"#c0c0c0"
seekracle;0;4;4;182;0;1;1;1;0;0.703631;0.802688;0.017544;"#c0c0c0"
ojkindonesia;1;0;1;182;0.004568;0;0;0;0;0.690955;0.796892;0;"#c0c0c0"
r_kapau;1;0;1;182;0.004568;0;0;0;0;0.716819;0.798441;0;"#c0c0c0"
katakuapakan;1;0;1;182;0.004568;0;0;0;0;0.700247;0.815535;0;"#c0c0c0"
mrtweepsID;1;0;1;182;0.004568;0;0;0;0;0.686224;0.809243;0;"#c0c0c0"
otakpelajar;0;1;1;536;0;1;1;1;0;0.670114;0.537168;0;"#ffa584"
pangskiboi;0;2;2;359;0;1;1;1;0;0.695504;0.733854;0.005848;"#ff86ff"
infinix302023;1;0;1;359;0.004568;0;0;0;0;0.715944;0.750171;0;"#ff86ff"
apapunituokeoke;0;2;2;183;0;1;1;1;0;0.234421;0.897918;0.005848;"#c0c0c0"
nivarezt;1;0;1;183;0.004568;0;0;0;0;0.235789;0.924234;0;"#c0c0c0"
indrasbitchhere;1;0;1;183;0.004568;0;0;0;0;0.224802;0.885087;0;"#c0c0c0"
Obigon3;0;2;2;184;0;1;1;1;0;0.456531;0.950989;0.005848;"#c0c0c0"
elvirsp;1;0;1;184;0.004568;0;0;0;0;0.44288;0.962289;0;"#c0c0c0"
crunchycrumble;1;0;1;184;0.004568;0;0;0;0;0.483293;0.951835;0;"#c0c0c0"
bpsmgt;0;1;1;148;0;1;1;1;0;0.467424;0.248657;0;"#00a7d4"
mediaindonesia;2;0;2;148;0.011459;0;0;0;0;0.447257;0.325232;0.005848;"#00a7d4"
bigbabyaw;0;1;1;608;0;1;1;1;0;0.77811;0.495911;0;"#00d737"
Agussusenoitonk;0;2;2;185;0;1;1;1;0;0.609656;0.105824;0.005848;"#c0c0c0"
kapten32081;1;0;1;185;0.004568;0;0;0;0;0.605264;0.134122;0;"#c0c0c0"
id_fm;1;0;1;185;0.004568;0;0;0;0;0.62256;0.098449;0;"#c0c0c0"
budi2984;0;2;2;141;0;1;1;1;0;0.38044;0.141974;0.005848;"#c0c0c0"
hilangisasi;0;1;1;186;0;1;1;1;0;0.96837;0.425039;0;"#c0c0c0"
alianaovna;1;0;1;186;0.004568;0;0;0;0;0.98229;0.428771;0;"#c0c0c0"
dlvxkim98;0;1;1;282;0;3;0.444444;0.541667;0;0.348987;0.210914;0;"#ff5166"
tuwagapat007;2;1;3;282;0.009136;2;0.6;0.666667;0;0.340344;0.259958;0.011696;"#ff5166"
nanang09;0;1;1;187;0;1;1;1;0;0.362193;0.967957;0;"#c0c0c0"
FunJunkies;1;0;1;187;0.004568;0;0;0;0;0.35116;0.9779;0;"#c0c0c0"
tiktak0dd;0;1;1;195;0;1;1;1;0;0.30955;0.824192;0;"#c0c0c0"
3adhidon;0;1;1;188;0;1;1;1;0;0.013577;0.503802;0;"#c0c0c0"
badaipa11805802;1;0;1;188;0.004568;0;0;0;0;0.000035;0.497187;0;"#c0c0c0"
safalowen;0;1;1;189;0;1;1;1;0;0.469309;0.925034;0;"#c0c0c0"
drkn109;1;0;1;189;0.004568;0;0;0;0;0.491429;0.929561;0;"#c0c0c0"
TheRieed;0;1;1;333;0;1;1;1;0;0.496324;0.232118;0;"#ff7b00"
ZavanzaDaily;1;0;1;190;0.004568;0;0;0;0;0.147437;0.803513;0;"#c0c0c0"
khionesaoirse;0;2;2;191;0;1;1;1;0;0.832725;0.70231;0.005848;"#c0c0c0"
poxtions;1;0;1;191;0.004568;0;0;0;0;0.851424;0.694647;0;"#c0c0c0"
Dobbykimzz;1;0;1;191;0.004568;0;0;0;0;0.821479;0.694252;0;"#c0c0c0"
RoroAlexandra;0;1;1;154;0;1;1;1;0;0.256424;0.86097;0;"#c0c0c0"
bopascious;0;1;1;120;0;1;1;1;0;0.245193;0.525276;0;"#005c50"
razkaws;1;0;1;39;0.008918;0;0;0;0;0.323468;0.567035;0;"#7cce00"
aditya_bp;0;1;1;39;0;2;0.666667;0.75;0;0.17798;0.420724;0;"#7cce00"
shabcdep;0;2;2;192;0;1;1;1;0;0.048631;0.677695;0.005848;"#c0c0c0"
sisthaaaaa;1;0;1;192;0.004568;0;0;0;0;0.068289;0.679684;0;"#c0c0c0"
ndnestys;1;0;1;192;0.004568;0;0;0;0;0.041825;0.69417;0;"#c0c0c0"
Buibu_;0;1;1;536;0;1;1;1;0;0.435137;0.417371;0;"#ffa584"
AyahnyaVia01;0;2;2;333;0;1;1;1;0;0.587164;0.266262;0.005848;"#ff7b00"
Na93313Najib;1;0;1;333;0.004568;0;0;0;0;0.636207;0.222997;0;"#ff7b00"
kazenami_0;0;1;1;193;0;1;1;1;0;0.141174;0.17016;0;"#c0c0c0"
mydearestrose_;1;0;1;193;0.004568;0;0;0;0;0.149857;0.179711;0;"#c0c0c0"
sulthanium;0;1;1;194;0;1;1;1;0;0.538074;0.038644;0;"#c0c0c0"
punyamik;1;0;1;194;0.004568;0;0;0;0;0.551543;0.043935;0;"#c0c0c0"
TidesOfPetal;0;1;1;282;0;2;0.6;0.666667;0;0.286318;0.306285;0;"#ff5166"
uzy__;0;2;2;282;0;2;0.666667;0.75;0;0.335318;0.272316;0.005848;"#ff5166"
Dialoha;0;2;2;195;0;1;1;1;0;0.353524;0.836403;0.005848;"#c0c0c0"
ComRamdani;1;0;1;195;0.004568;0;0;0;0;0.381294;0.855937;0;"#c0c0c0"
rouweit;0;4;4;536;0;1;1;1;0;0.393061;0.491026;0.017544;"#ffa584"
fortisfortuna_9;1;0;1;536;0.004568;0;0;0;0;0.335244;0.551296;0;"#ffa584"
KejaksaanRI;2;0;2;536;0.009136;0;0;0;0;0.34571;0.477435;0.005848;"#ffa584"
NicolaPizetti;1;0;1;148;0.004568;0;0;0;0;0.794455;0.383562;0;"#00a7d4"
ibamhariri;0;1;1;196;0;1;1;1;0;0.059617;0.354985;0;"#c0c0c0"
sokmanggaa;1;0;1;196;0.004568;0;0;0;0;0.048602;0.365555;0;"#c0c0c0"
AslamMochamad;0;1;1;154;0;1;1;1;0;0.292099;0.86067;0;"#c0c0c0"
1b192aae85a54dc;0;1;1;233;0;1;1;1;0;0.607494;0.727827;0;"#dba600"
kopikirpikir;0;1;1;414;0;1;1;1;0;0.238221;0.718259;0;"#c0c0c0"
supeskrim;2;0;2;414;0.009136;0;0;0;0;0.250726;0.739402;0.005848;"#c0c0c0"
rayytama;0;1;1;197;0;1;1;1;0;0.602939;0.036427;0;"#c0c0c0"
aliviaawin;1;0;1;197;0.004568;0;0;0;0;0.590509;0.044119;0;"#c0c0c0"
jutdwaekkiri;0;1;1;282;0;2;0.6;0.666667;0;0.285339;0.287826;0;"#ff5166"
C2wet333;0;1;1;198;0;1;1;1;0;0.732443;0.881628;0;"#c0c0c0"
hajicing;2;0;2;198;0.009136;0;0;0;0;0.740824;0.870578;0.005848;"#c0c0c0"
Beritasatu;1;0;1;233;0.004568;0;0;0;0;0.549177;0.779612;0;"#dba600"
Rogey91914280;0;1;1;536;0;1;1;1;0;0.77343;0.3653;0;"#ffa584"
JeblukAkun;2;0;2;536;0.009136;0;0;0;0;0.725875;0.373657;0.005848;"#ffa584"
asepsetobrie;0;1;1;199;0;1;1;1;0;0.598312;0.880999;0;"#c0c0c0"
mxxnglitch;1;0;1;199;0.004568;0;0;0;0;0.609944;0.888719;0;"#c0c0c0"
rzkhasan;0;1;1;198;0;1;1;1;0;0.758313;0.860264;0;"#c0c0c0"
05kw9;0;1;1;227;0;1;1;1;0;0.581232;0.860378;0;"#c0c0c0"
Shima_ru;0;1;1;200;0;1;1;1;0;0.114126;0.247536;0;"#c0c0c0"
SKTANIST;1;0;1;200;0.004568;0;0;0;0;0.100934;0.250577;0;"#c0c0c0"
hellowsunx;0;1;1;201;0;1;1;1;0;0.291611;0.954122;0;"#c0c0c0"
2O279;1;0;1;201;0.004568;0;0;0;0;0.305572;0.960383;0;"#c0c0c0"
Juna401;0;3;3;233;0;1;1;1;0;0.731776;0.509837;0.011696;"#dba600"
LintangArg89194;1;0;1;233;0.004568;0;0;0;0;0.746979;0.565974;0;"#dba600"
_aisashi;1;0;1;233;0.004568;0;0;0;0;0.75127;0.538077;0;"#dba600"
NagataDathan;0;1;1;195;0;2;0.666667;0.75;0;0.260661;0.775891;0;"#c0c0c0"
GegtuN;1;1;2;195;0.004568;1;1;1;0;0.286371;0.790258;0.005848;"#c0c0c0"
Madner8;0;1;1;233;0;1;1;1;0;0.577308;0.704254;0;"#dba600"
lukita_tian;0;1;1;344;0;1;1;1;0;0.294337;0.317914;0;"#00c381"
NELNzr;0;2;2;217;0;1;1;1;0;0.395853;0.155146;0.005848;"#c0c0c0"
hnslyaaa;1;0;1;217;0.004568;0;0;0;0;0.364886;0.160734;0;"#c0c0c0"
Robertolol43351;2;0;2;217;0.009136;0;0;0;0;0.429829;0.147725;0.005848;"#c0c0c0"
KurniawanA89657;0;1;1;202;0;1;1;1;0;0.880321;0.784923;0;"#c0c0c0"
jokoanwar;1;0;1;202;0.004568;0;0;0;0;0.894088;0.806281;0;"#c0c0c0"
p4ngkasepna;0;1;1;154;0;1;1;1;0;0.266356;0.830457;0;"#c0c0c0"
supriyanto45086;0;1;1;596;0;2;0.6;0.666667;0;0.374368;0.33052;0;"#dd99e5"
B_dzoel;1;2;3;596;0.004568;1;1;1;0;0.412194;0.389902;0.011696;"#dd99e5"
ItsHeeJin;0;1;1;203;0;1;1;1;0;0.378039;0.971966;0;"#c0c0c0"
kerasbos29;1;0;1;203;0.004568;0;0;0;0;0.374096;0.958838;0;"#c0c0c0"
dadang_irwansya;0;1;1;195;0;1;1;1;0;0.289422;0.809545;0;"#c0c0c0"
NiniN710_1199;0;2;2;204;0;1;1;1;0;0.849817;0.719867;0.005848;"#c0c0c0"
A1ki4_ku5_21;1;0;1;204;0.004568;0;0;0;0;0.846327;0.707094;0;"#c0c0c0"
vitalongC_1;1;0;1;204;0.004568;0;0;0;0;0.8384;0.729468;0;"#c0c0c0"
lookatsuh;0;1;1;205;0;1;1;1;0;0.232547;0.772341;0;"#c0c0c0"
enhald1won;1;0;1;205;0.004568;0;0;0;0;0.230815;0.786974;0;"#c0c0c0"
dadarkeju;0;1;1;206;0;1;1;1;0;0.971745;0.606716;0;"#c0c0c0"
itsaddlia;1;0;1;206;0.004568;0;0;0;0;0.98235;0.629405;0;"#c0c0c0"
Rexthatch;1;1;2;633;0.004568;1;1;1;0;0.484905;0.303982;0.005848;"#c0c0c0"
kerberooz;0;1;1;207;0;1;1;1;0;0.506647;0.950128;0;"#c0c0c0"
alcholcx;1;0;1;207;0.004568;0;0;0;0;0.506107;0.932037;0;"#c0c0c0"
sep0nk;1;0;1;633;0.004568;0;0;0;0;0.457012;0.181217;0;"#c0c0c0"
คนต้มเบียร์ @kopitemanggung;0;2;2;344;0;1;1;1;0;0.297964;0.474706;0.005848;"#00c381"
kozirama;1;0;1;344;0.004568;0;0;0;0;0.237901;0.445523;0;"#00c381"
Ecko_yudistira;0;1;1;208;0;1;1;1;0;0.963362;0.649202;0;"#c0c0c0"
wydbaag;1;0;1;208;0.004568;0;0;0;0;0.952756;0.640853;0;"#c0c0c0"
avocadoo_s;0;1;1;209;0;1;1;1;0;0.106326;0.730012;0;"#c0c0c0"
moonshinecreate;1;0;1;209;0.004568;0;0;0;0;0.088806;0.73536;0;"#c0c0c0"
motorserangan;0;1;1;210;0;1;1;1;0;0.512536;0.914574;0;"#c0c0c0"
mbintangrs;1;0;1;210;0.004568;0;0;0;0;0.504452;0.903763;0;"#c0c0c0"
Achmad_djailany;0;1;1;174;0;1;1;1;0;0.527456;0.093607;0;"#c0c0c0"
MahadewaDharne;1;1;2;344;0.004568;1;1;1;0;0.251575;0.417209;0.005848;"#00c381"
ratu12noer;1;0;1;536;0.004568;0;0;0;0;0.314077;0.361826;0;"#ffa584"
_bangagoengDuA;1;0;1;536;0.004568;0;0;0;0;0.311916;0.345612;0;"#ffa584"
abdurarsyad;1;0;1;211;0.004568;0;0;0;0;0.858185;0.325835;0;"#c0c0c0"
DioDjent;0;1;1;212;0;1;1;1;0;0.95549;0.328476;0;"#c0c0c0"
elmonstery;1;0;1;212;0.004568;0;0;0;0;0.965916;0.317822;0;"#c0c0c0"
casteloseven;0;1;1;148;0;1;1;1;0;0.712523;0.280302;0;"#00a7d4"
artikarz;0;1;1;536;0;1;1;1;0;0.574912;0.440203;0;"#ffa584"
d_zinbawe;0;2;2;233;0;1;1;1;0;0.653757;0.569297;0.005848;"#dba600"
Pertalite1708;0;1;1;174;0;1;1;1;0;0.522029;0.057075;0;"#c0c0c0"
howoozistt;0;1;1;213;0;1;1;1;0;0.06924;0.73008;0;"#c0c0c0"
minwonisius;1;0;1;213;0.004568;0;0;0;0;0.081933;0.723219;0;"#c0c0c0"
Ikhwanazis89;0;1;1;359;0;2;0.666667;0.75;0;0.689188;0.619699;0;"#ff86ff"
scrunchiie_;0;1;1;214;0;1;1;1;0;0.240256;0.885814;0;"#c0c0c0"
cherriyy_;1;0;1;214;0.004568;0;0;0;0;0.248867;0.899832;0;"#c0c0c0"
Daeng4Rusli;0;1;1;359;0;2;0.666667;0.75;0;0.695075;0.607534;0;"#ff86ff"
salputsal;0;1;1;215;0;1;1;1;0;0.12751;0.427581;0;"#c0c0c0"
septian_uta;1;0;1;215;0.004568;0;0;0;0;0.140852;0.428559;0;"#c0c0c0"
SonoraFM92;0;1;1;120;0;1;1;1;0;0.26142;0.453012;0;"#005c50"
astorvanila;0;1;1;596;0;1;1;1;0;0.371292;0.196087;0;"#dd99e5"
DermagaGarely;0;3;3;359;0;2;0.8;0.875;0;0.728886;0.527798;0.011696;"#ff86ff"
YudhaNaren78184;0;2;2;596;0;1;1;1;0;0.457104;0.470259;0.005848;"#dd99e5"
KiRegel;1;1;2;414;0.004568;1;1;1;0;0.313381;0.784501;0.005848;"#c0c0c0"
TerahirPejuang;1;0;1;414;0.006891;0;0;0;0;0.335054;0.804956;0;"#c0c0c0"
Restuhmzh;0;1;1;216;0;1;1;1;0;0.792062;0.67801;0;"#c0c0c0"
lbhsemarang;1;0;1;216;0.004568;0;0;0;0;0.795028;0.703805;0;"#c0c0c0"
nature69_;0;1;1;536;0;1;1;1;0;0.428985;0.438047;0;"#ffa584"
AndoFernan50737;0;1;1;120;0;1;1;1;0;0.259013;0.465976;0;"#005c50"
AnakSakti2;0;1;1;174;0;1;1;1;0;0.508976;0.062979;0;"#c0c0c0"
msjemina;0;2;2;217;0;1;1;1;0;0.466127;0.146095;0.005848;"#c0c0c0"
ma_ta_mu;1;0;1;217;0.004568;0;0;0;0;0.494453;0.151175;0;"#c0c0c0"
