"Name","Handle","Timestamp","Content","Comments","Retweets","Likes","Analytics","Tags","Mentions","Tweet Link","Tweet ID","Replying To"
"0xCupus","@cupus909","2024-10-19T04:55:39.000Z","jangan lupa ppn 12%","0","0","0","36","[]","[]","https://x.com/cupus909/status/1847501844802568249","tweet_id:1847501844802568249","['@tanyakanrl']"
"Teja Wijaya","@tejawijaya31","2024-10-19T03:27:39.000Z"," izin menginfokan daftar barang & jasa yg terdampak PPN 12 persen pd 1 Januari 2025, pelaku bisnis & masyarakat Bali yg bekerja dibidang barang & jasa tersebut hrs bersiap diri, tempo memberikan infografisnya & beritanya. google.com/amp/s/bisnis.t
…","0","1","1","305","[]","['@BaleBengong']","https://x.com/tejawijaya31/status/1847479700832313805","tweet_id:1847479700832313805","[]"
"Si Kicep","@NBR90","2024-10-19T02:08:45.000Z","Abis dah duit pembayar pajak....tahun depan PPN 12%....","0","0","0","52","[]","[]","https://x.com/NBR90/status/1847459845278195857","tweet_id:1847459845278195857","['@tempodotco']"
"Kamis Wage","@KamissWagee","2024-10-19T00:58:35.000Z","Tp 58% masyarakat kita sangat cerdas dan riang gembira.paham dgn pikiran  pemimpin. Kenaikan BPJS adalah bonus,iuran Tapera adalah kebahagiaan,dan kenaikan PPN 12% adlh keindahan. 16% dan 26% hrs ngikut.Percayalah pemimpin kita ini amanah.Nanti anak2 kita kuliah gratis janjinya","0","0","1","112","[]","[]","https://x.com/KamissWagee/status/1847442186272645421","tweet_id:1847442186272645421","['@cobeh2022', '@lira1ssl']"
"kumbang","@dadan_rachmat","2024-10-19T07:40:55.000Z","Hidup di Indonesia gini bgt Belum nanti awal tahun ppn 12%, duitnya buat bayarin asuransi mantan menteri beserta keluarganya . Nafkahin keluarga sendiri aja pontang panting, harus juga nafkahin negara (aka pejabat negara) ","0","0","2","148","[]","[]","https://x.com/dadan_rachmat/status/1847543436393795989","tweet_id:1847543436393795989","[]"
"i'm definitely","@notyourbaehehe","2024-10-19T05:49:05.000Z","tahun depan PPN 12% sayang, menyala indonesiaku","0","0","0","104","[]","[]","https://x.com/notyourbaehehe/status/1847515293285044596","tweet_id:1847515293285044596","['@starfess', '@theothentic']"
"0xCupus","@cupus909","2024-10-19T04:55:39.000Z","jangan lupa ppn 12%","0","0","0","36","[]","[]","https://x.com/cupus909/status/1847501844802568249","tweet_id:1847501844802568249","['@tanyakanrl']"
"ᶻ 𝗓 𐰁 aii 𐰁 𝗓 ᶻ","@whotfismitty","2024-10-19T00:54:59.000Z","Aman dari apaan bang? Dari ppn 12%?","0","0","0","68","[]","[]","https://x.com/whotfismitty/status/1847441279329980705","tweet_id:1847441279329980705","['@arkassssabbiqe', '@footycinephile', '@Ogaman888']"
"Kirana","@Kirana60393630","2024-10-19T00:13:39.000Z","Atau ambil jalan tengahnya aja, bu. Pendukung 02 wajib PPN 12%-14%. Yang ga milih 02 PPN cukup 10% soalnya ga perlu menikmati infrastruktur2 kebanggan mukidi yang dibangun make utangan. Hidup lempeng kaya jaman SBY.","0","0","0","31","[]","[]","https://x.com/Kirana60393630/status/1847430877577695268","tweet_id:1847430877577695268","['@FayaAtika']"
"mendangmending","@MahrezNabil2016","2024-10-18T23:12:06.000Z","Tenang gk ada, klo PPN 12% kemungkinan ada tergantung situasi, soalnya sudah ada regulasinya seperti tahun ini harusnya 12% tapi gk jadi.","1","0","0","64","[]","[]","https://x.com/MahrezNabil2016/status/1847415388491174030","tweet_id:1847415388491174030","['@hypergengsi', '@vizharra', '@aewin86']"
"Mawan","@wawan20609915","2024-10-18T15:58:42.000Z","Bentar lagi PPN 12% mbk tinggal nunggu hariny sj","0","0","0","54","[]","[]","https://x.com/wawan20609915/status/1847306319415677228","tweet_id:1847306319415677228","['@ScherazadeMS']"
"Alex ","@alexsetiawan02","2024-10-18T15:12:45.000Z","Tapera, ppn 12%, pajak dicari2 terus.
Mantap lah ","0","4","5","2.4K","[]","[]","https://x.com/alexsetiawan02/status/1847294754368946373","tweet_id:1847294754368946373","['@RadioElshinta']"
"Winhere","@hendraddict","2024-10-18T13:41:56.000Z","Santai rakyat yg bayar lewat PPN 12%","0","0","0","114","[]","[]","https://x.com/hendraddict/status/1847271901082923338","tweet_id:1847271901082923338","['@tempodotco']"
"Sandi Ars","@Ars_sand","2024-10-18T13:29:17.000Z","Ayo rakyat indonesia, bantu negara dengan bayar pajak PPN 12% dengan memperbanyak belanja/makan/minum kemasan yg ada pajaknya, perbanyak bangun/renovasi rumah kena pajak, jangan lupa perbanyak beli rokok / belanja ke LN biar cukai bertambah...

Kagok... biar puas para pejabat","0","0","0","72","[]","[]","https://x.com/Ars_sand/status/1847268718239461525","tweet_id:1847268718239461525","[]"
"Hedi Hermansyah","@hedotaoi","2024-10-18T11:55:45.000Z","Semangat bayar pajak, buat Tapera 3% dan PPN 12%.instagram.com/p/DBQ1cZ_SPj2/
…","0","0","1","52","[]","[]","https://x.com/hedotaoi/status/1847245177142051258","tweet_id:1847245177142051258","[]"
"Armyn","@Armyn_AP","2024-10-18T09:56:56.000Z","PPN 12% sih, jengkel","1","0","0","43","[]","[]","https://x.com/Armyn_AP/status/1847215278406738154","tweet_id:1847215278406738154","['@tangguhph_', '@irfantf']"
"Pajak.com","@pajakcom","2024-10-18T09:00:02.000Z","Kenaikan PPN 12 Persen Tahun Depan Berpotensi Tambah Beban Masyarakat","0","0","0","46","[]","[]","https://x.com/pajakcom/status/1847200960546042183","tweet_id:1847200960546042183","[]"
"#everydayissportsday","@sporttiaphari","2024-10-18T08:28:30.000Z","Harga belum termasuk PPN 12....... eh 11%. ","0","0","0","895","[]","[]","https://x.com/sporttiaphari/status/1847193024201388177","tweet_id:1847193024201388177","['@sporttiaphari']"
"Scherazade","@ScherazadeMS","2024-10-18T08:27:44.000Z","Mint, ini beIN SPORTS CONNECT + SPOTV NOW = 45K + 25K = 70K belum termasuk PPN 12%. Eh salah, PPN 11% maksudnya ","4","1","24","3.4K","[]","[]","https://x.com/ScherazadeMS/status/1847192831900999878","tweet_id:1847192831900999878","[]"
"Roy","@roy1alien","2024-10-18T07:37:51.000Z","Gpp, lek dana nya gak cukup, tinggal aktifkan aturan PPN 12% & wajib Tapera, trus tambahin pajak udara, pajak matahari, pajak debu, pajak air, pajak mimpi, dll","0","0","0","49","[]","[]","https://x.com/roy1alien/status/1847180278474985888","tweet_id:1847180278474985888","['@detikfinance']"
"ALKAPAY 𝕏","@MubaraBakar","2024-10-18T07:07:27.000Z","Ppn 12%, tapera, asuransi lewat pajak kendaraan, pajak penghasilan, dll. Bener2 diperes sampe tetes terakhir yg nikmatin geromboan mereka. Semoga dineraka paling bawah","0","0","0","143","[]","[]","https://x.com/MubaraBakar/status/1847172627984773401","tweet_id:1847172627984773401","['@RadioElshinta']"
"Ogaman","@Ogaman888","2024-10-18T05:58:58.000Z","Ngapain harus peduli ppn 12% gw sanggup2 aj bayar ga seneng tgl cari LN beres","2","1","0","246","[]","[]","https://x.com/Ogaman888/status/1847155393128206777","tweet_id:1847155393128206777","['@Mealvid', '@footycinephile', '@Demizuu1', '@hypergengsi', '@ferdiii220_']"
"Nanang A.H","@nanang_4h","2024-10-18T05:55:53.000Z","*Kiat Menghadapi Dampak Rencana Kenaikan PPN 12% Tahun 2025*","0","0","0","41","[]","[]","https://x.com/nanang_4h/status/1847154617660150206","tweet_id:1847154617660150206","[]"
"","@Demizuu1","2024-10-18T05:51:46.000Z","Ya itulah. Rakyat gasemua paham bro efek PPN 12% ato efek kabinet yg banyak buat sirkel elit sama kehidupan mereka. Level lu aja yg maen twitter dikasi tau gamau peduli kan, malah mentingin nasib lawan biar tantrum. Apalagi yg kaga maen medsos

Jadi yg kek lu bego ape bego?","1","0","2","117","[]","[]","https://x.com/Demizuu1/status/1847153578328445320","tweet_id:1847153578328445320","['@Mealvid', '@footycinephile', '@hypergengsi', '@Ogaman888', '@ferdiii220_']"
"SUKET GRINTING","@PribumiArema","2024-10-18T05:41:27.000Z","Berdebat macam gini cuma bikin kesel yg nonton. Tetep aja ada kabinet gembrot obrot-obrot yg akan bebanin rakyat lewat PPN 12% & aneka macam pajak .","0","0","2","381","[]","[]","https://x.com/PribumiArema/status/1847150982498865173","tweet_id:1847150982498865173","['@ronaldy596']"
"re","@djaewin","2024-10-18T05:07:23.000Z","akan ada masanya jualan pak triman dan seluruh pedagang kecil lainnya tidak terbeli oleh tangan-tangan org baik karena mereka juga mulai mikir ada kenaikan ppn 12%, dipotong tapera, dipotong ini itu dsb... damn crazy idup di Indo tuh","0","0","0","17","[]","[]","https://x.com/djaewin/status/1847142409576341987","tweet_id:1847142409576341987","[]"
"#PajakKitaUntukKita","@kring_pajak","2024-10-18T04:12:44.000Z","Hai, Kak. Sesuai UU No 8 tahun 1983 stdtd UU no 7 tahun 2021 , Pasal 7 ayat (1), tarif PPN 12%  mulai berlaku paling lambat pada tanggal 1 Januari 2025, ya Kak.   Hingga saat ini belum ada ketentuan yang mengatur terkait penundaan kenaikan tarif PPN tersebut.

Tks*Akan","0","0","0","153","[]","[]","https://x.com/kring_pajak/status/1847128655144833455","tweet_id:1847128655144833455","['@mynameis_g72']"
"Nurcahyo Mahanani","@CahyoMahanani","2024-10-18T02:52:15.000Z","Jangan lupa, tahun depan PPn 12%.","1","1","8","286","[]","[]","https://x.com/CahyoMahanani/status/1847108401345736755","tweet_id:1847108401345736755","['@tempodotco']"
"Hanzhalah","@abuhanzhalah1","2024-10-18T02:36:33.000Z","rakyat dapat ppn 12%","0","0","0","21","[]","[]","https://x.com/abuhanzhalah1/status/1847104450386973129","tweet_id:1847104450386973129","['@NenkMonica']"
"MENUJU PRUBAHAN2024","@muhammadun_al","2024-10-18T02:13:52.000Z","Maju mantu nya maju ipar nya maju paman nya, maju pejabat nya, rakyat nya di kenakan ppn 12% anjir menurunkan jokowi,","0","0","0","55","[]","[]","https://x.com/muhammadun_al/status/1847098742526431270","tweet_id:1847098742526431270","['@prabowo', '@BANGSAygSUJUD']"
"Country Road","@Earthwithoutyou","2024-10-18T01:00:12.000Z","Kebijakan PS kan naikin gaji hakim 8% tapi gaji guru honorer dan pekerja dibawah umr gak dinaikin. Kebijakan PS kan ngasih tunjangan rumah DPR 50juta PER BULAN.. uangnya dari kenaikan ppn 12% dan tapera bukan ya kira2 ","0","0","3","274","[]","[]","https://x.com/Earthwithoutyou/status/1847080202993877205","tweet_id:1847080202993877205","['@hypergengsi', '@yusufagro', '@aewin86']"
"JenglotBeringin","@baesunyrizaldi","2024-10-18T00:10:44.000Z","Yg dimaksud dia mungkin yg PPN 12% dan Tepera 3% mau disetarakan karna kabinet gemuk","0","0","0","35","[]","[]","https://x.com/baesunyrizaldi/status/1847067753850732890","tweet_id:1847067753850732890","['@ARSIPAJA']"
"Lundy","@simplyeazy","2024-10-18T00:08:18.000Z","Harusnya yang bayar parkir liar, tapera, ppn 12%, pph21 dan segala pungutan lain orang2 yang mampu begini bukan kelas menengah.","0","0","0","108","[]","[]","https://x.com/simplyeazy/status/1847067144036798634","tweet_id:1847067144036798634","[]"
"Mapotofu","@jasmineavline","2024-10-17T23:08:18.000Z","sadar ga sih rakyatnya pada kerja mati2an buat biayain hidup yg skrg makin tinggi. skrg ditambah lg PPn 12% ????? ga mikir atau emang ga punya otak?","1","0","0","51","[]","[]","https://x.com/jasmineavline/status/1847052042092925164","tweet_id:1847052042092925164","['@sunkissingpeach']"
"Ben Jakob","@cakkadull","2024-10-17T21:03:47.000Z","Siap ppn 12 persen mas","1","0","0","25","[]","[]","https://x.com/cakkadull/status/1847020708297339349","tweet_id:1847020708297339349","['@danurumbara']"
"svnelv","@svnelv","2024-10-17T17:37:10.000Z","Bang, asli kagak kurup jilat pantat penguasa mah.PPN 12%  sama Tapera udah menanti noh, mending cari kerja yang bener.

Kasian ibu, anak sama istri.","0","0","0","40","[]","[]","https://x.com/svnelv/status/1846968711946895626","tweet_id:1846968711946895626","['@_mardial_', '@ditoverge']"
"Fin","@Alfienzy","2024-10-17T15:54:55.000Z","Oh ini ppn 12% ","0","0","0","17","[]","[]","https://x.com/Alfienzy/status/1846942978235105405","tweet_id:1846942978235105405","['@asumsico']"
"","@Hanjiknow14","2024-10-17T15:40:15.000Z","Pejabat makin kaya, rakyat makin susah. Semangat guys 2025 ppn 12% dan entah bakal ada pajak apalagi kedepannya buat nutup apbn dan belanja pemerintah. UMR segitu gitu ajaaa. Potongan makin parah. Ya Allah sehat sehat semua kaum mendang mendingg ","0","0","0","103","[]","[]","https://x.com/Hanjiknow14/status/1846939288271049166","tweet_id:1846939288271049166","[]"
"Yasmin Official","@official99944","2024-10-17T15:00:12.000Z","Rakyat apes bener, d kasih kenaikan ppn 12% buat modalin kemewahan pejabat-pejabat ","0","0","0","159","[]","[]","https://x.com/official99944/status/1846929209576640567","tweet_id:1846929209576640567","['@BudiBukanIntel']"
"#StandWithGaza #FreePalestine","@cumaJamal","2024-10-17T14:58:43.000Z","kan beliau2 itu nantinya digaji pakai uang pajak dari rakyat ya, yg tahun depan bakal jadi awal malapetaka dengan PPN 12%, dan pajak2 lainnya, pasti harga dan biaya lainnya gak bakal gak ikut dong,   nasib ... padahal ribuan baru kena PHK","0","0","0","41","[]","[]","https://x.com/cumaJamal/status/1846928834903544315","tweet_id:1846928834903544315","['@BosPurwa', '@cumaJamal', '@prabowo', '@susipudjiastuti']"
"Much","@IhsanMuch","2024-10-17T14:41:06.000Z","PPN 12% ntr 2025 stand..","0","0","0","43","[]","[]","https://x.com/IhsanMuch/status/1846924401331392611","tweet_id:1846924401331392611","['@jek___']"
"Ajo","@ajoraharjo","2024-10-17T13:50:22.000Z","Cari kerjaan remote lagi taun depan ppn 12% plus tapera kasian paksu ","0","0","0","71","[]","[]","https://x.com/ajoraharjo/status/1846911636847874451","tweet_id:1846911636847874451","['@ibunya_gian']"
"PY⁷ | BTS","@1lleg1irl","2024-10-17T13:22:49.000Z","Dari ppn 12% nih. Makanya harus dibatalin tuh ppn 12%. Sama tapera juga. Anjirlaahhh..","0","0","0","48","[]","[]","https://x.com/1lleg1irl/status/1846904704216822042","tweet_id:1846904704216822042","[]"
"Mazz Hidayat","@HidayatMazz","2024-10-17T13:22:23.000Z","Selamat tinggal PPN 11%
Selamat datang PPN 12%

Pejabat sejahtera
Rakyat sengsara#TetapSemangatMenipuRakyat#NegeriParaPenipu","2","0","1","72","['#TetapSemangatMenipuRakyat', '#NegeriParaPenipu']","[]","https://x.com/HidayatMazz/status/1846904594234069012","tweet_id:1846904594234069012","['@Tan_Mar3M']"
"Savvy Bull","@savvybullco","2024-10-17T13:03:05.000Z","#SavvyCrew Setuju atau Perlu Ditunda?
Kasih tahu pendapat kamu di  reply! Siapkah kamu dengan PPN 12%?#SavvyBull #PPN12 #EkonomiIndonesia #DayaBeli #FinancialPlanning","0","0","0","98","['#SavvyCrew', '#SavvyBull', '#PPN12', '#EkonomiIndonesia', '#DayaBeli', '#FinancialPlanning']","[]","https://x.com/savvybullco/status/1846899736554754433","tweet_id:1846899736554754433","['@savvybullco']"
"Jajaja (janji rbuy)","@mochacieno","2024-10-17T12:54:03.000Z","Bertekad mengurangi korupsi ketika Prabowo dan adiknya pengemplang pajak (prabowo paradise paper dan villa milik hashim). Bertekad mengurangi korupsi ketika prabowo seorang pengusaha dengan total kekayaan nyampe 1 Triliun. Bertekad menunda pajak? Bah, PPN 12% bakal diterapkan kok","0","0","1","45","[]","[]","https://x.com/mochacieno/status/1846897462533034226","tweet_id:1846897462533034226","['@footycinephile', '@kleponwajik']"
"opooposihsi007","@opooposihsi007","2024-10-17T12:42:38.000Z","Memangnya PPN 12% buat para pengemplang pajak...?","0","0","1","30","[]","[]","https://x.com/opooposihsi007/status/1846894591020355601","tweet_id:1846894591020355601","['@CakD3pp']"
"#WiWokDetok","@RevinDema","2024-10-17T12:08:33.000Z","Terimakasih Jokowi terimakasih Jokowi bengeut sia nanggung utang negara, salam PPN 12%","1","0","0","71","[]","[]","https://x.com/RevinDema/status/1846886012422967560","tweet_id:1846886012422967560","[]"
"Wahju Wibowo","@wahju_wibowo","2024-10-17T11:56:50.000Z","Ah tak kira menerbitkan aturan membatalkan tapera, membatalkan kenaikan ppn 12%, atau aturan lain yg menjadi berita gembira buat masyarakat pd umumnya. Ini malah hanya mikiri orang2 yg secara finansial mampu. Pripun toh pak pak ","0","0","0","42","[]","['@jokowi']","https://x.com/wahju_wibowo/status/1846883062908702827","tweet_id:1846883062908702827","['@asumsico']"
"Ben Jakob","@cakkadull","2024-10-17T11:36:03.000Z","Modarooooo... PPN 12% modaro Kabeh. Kontol kalian 58%","1","0","1","120","[]","[]","https://x.com/cakkadull/status/1846877832607420716","tweet_id:1846877832607420716","[]"
"Nurcahyo Mahanani","@CahyoMahanani","2024-10-17T11:35:55.000Z","Mengingatkan kalau tahu depan PPN 12%.","0","0","0","471","[]","[]","https://x.com/CahyoMahanani/status/1846877801070334134","tweet_id:1846877801070334134","['@tempodotco']"
"Nurcahyo Mahanani","@CahyoMahanani","2024-10-17T11:33:03.000Z","Ingat tahu depan PPN 12%","0","0","0","28","[]","[]","https://x.com/CahyoMahanani/status/1846877079822082392","tweet_id:1846877079822082392","['@JhonSitorus_18']"
"M Syaiful Hafidz","@tegarhafidz","2024-10-17T11:02:30.000Z","Selamat Purna Tugas Pak, terimakasih Atas warisanya PPN 12% di 2025.","0","0","0","33","[]","[]","https://x.com/tegarhafidz/status/1846869390245134753","tweet_id:1846869390245134753","['@prastow']"
"Laa","@cherrybuumbz","2024-10-17T10:46:43.000Z","Ppn 12% kenak potongan tapera jg emng anj","1","0","0","37","[]","[]","https://x.com/cherrybuumbz/status/1846865418683928718","tweet_id:1846865418683928718","['@ony0urmarkiz']"
"비 해피","@Fatih_hoppus","2024-10-17T09:58:46.000Z","kalo adem ayem mereka malah bikin peraturan seenak wudele dewe,anggaran hbs buat bancakan...rakyatnya cm dapet pajak ppn 12%,terimakasih SRI.....","1","0","0","126","[]","[]","https://x.com/Fatih_hoppus/status/1846853350228410406","tweet_id:1846853350228410406","['@fajarnugros']"
"MIB","@mibglobalgroup","2024-10-17T09:30:00.000Z","[BERITA PAJAK]

DJP membagikan informasi bahwa putusan PPN 12% menunggu pemerintahan baru 2025 nanti. Simak beritanya pada artikel di bawah ini:  mib.group/news/keputusan
…#MIB #PPN #TarifPPN #DJP #PPN12 #InfoPajak #Pajak","0","0","0","340","['#MIB', '#PPN', '#TarifPPN', '#DJP', '#PPN12', '#InfoPajak', '#Pajak']","[]","https://x.com/mibglobalgroup/status/1846846111056539850","tweet_id:1846846111056539850","[]"
"Andre Rameldo","@Ra_meldo","2024-10-17T09:27:47.000Z","Gajinya dari PPN 12% yang tambah mencekik rakyat!!","0","0","0","86","[]","[]","https://x.com/Ra_meldo/status/1846845552337572110","tweet_id:1846845552337572110","['@MardaniAliSera', '@prabowo']"
"찬이","@vayeritale","2024-10-17T09:08:22.000Z","Pajaaaaaaaaaakkkkkk  tahun depan ppn 12%","0","0","0","80","[]","[]","https://x.com/vayeritale/status/1846840667290718507","tweet_id:1846840667290718507","[]"
"🄶🄷🄾🄾🅂🄰🄲🄾🅈","@satia_nagara","2024-10-17T09:06:17.000Z","Nangis cuma dibayar 250K mulyono pulang kampung dapt rumah pensiun seumur hidup habis nangis mikir keberlanjutan idup dp sgl hal ppn 12%","0","0","2","1.5K","[]","[]","https://x.com/satia_nagara/status/1846840144332312891","tweet_id:1846840144332312891","['@Ko_aliong']"
"Od","@prodygeer","2024-10-17T08:54:06.000Z","Mari kita semua membayar pajak natura dan ppn 12% untuk membiayai kesejahteraan 100 orang di kabinet baru, plus keluarganya.#IndonesiaBaikBaikSaja ","0","0","0","197","['#IndonesiaBaikBaikSaja']","[]","https://x.com/prodygeer/status/1846837079491412264","tweet_id:1846837079491412264","[]"
"KASAYANTO","@Kasayanto_","2024-10-17T08:51:59.000Z","PPN 12% awal tahun 2025 ...","0","0","1","27","[]","[]","https://x.com/Kasayanto_/status/1846836543874384066","tweet_id:1846836543874384066","['@didienAZHAR']"
"j.","@artsthically","2024-10-17T08:47:11.000Z","masih lucu ada yang bilang ppn 12% gak berasa dan malah counter attack bilang gabisa bayar pajak = miskin. kau punya otak tuh keluar rumah, punya usaha makanya baru congor kau ngomong masalah pajak dan regulasi berlapis-lapis di sini.","0","4","1","94","[]","[]","https://x.com/artsthically/status/1846835336707821772","tweet_id:1846835336707821772","[]"
"NOT YOUR FRIEND","@Los_Pogos","2024-10-17T08:39:19.000Z","PPn 12 % karena banyak mulut yang harus disuapi...","0","0","0","79","[]","[]","https://x.com/Los_Pogos/status/1846833356899782695","tweet_id:1846833356899782695","['@tidar_pp', '@prabowo']"
"Cenayang Film","@CenayangFilm","2024-10-17T08:32:05.000Z","Action flick begini emang yang kita butuhkan di tengah berita kenaikan PPN 12% dan kengehe-an pemerintah lainnya. Seakan-akan rasa frustasi dan marah kita tersalurkan lewat tusukan2 pisaunya Aurora Ribero.

Plot yaudalah. We can't have everything, can we? 

Intinya, terhibur","0","1","5","4.7K","[]","[]","https://x.com/CenayangFilm/status/1846831537071050924","tweet_id:1846831537071050924","['@CenayangFilm']"
"semi ia","@diazemine","2024-10-17T08:15:29.000Z","tapera, ppn 12% dll berarti dibebanin ke 58% aja ya? asik dah ","0","0","0","148","[]","[]","https://x.com/diazemine/status/1846827361284903044","tweet_id:1846827361284903044","[]"
"🄶🄷🄾🄾🅂🄰🄲🄾🅈","@satia_nagara","2024-10-17T08:01:57.000Z","Dan rakyatnya dihadiahi ppn 12%, tapera pantas ketimpangan, kriminalitas melonjak","0","0","1","210","[]","[]","https://x.com/satia_nagara/status/1846823954125935106","tweet_id:1846823954125935106","['@tempodotco']"
"jjeongie's","@toramiyoon","2024-10-17T07:37:54.000Z","ppn 12%, wajib tapera, phk meningkat, lapangan kerja yg sulit, sembako makin mahal","1","0","0","95","[]","[]","https://x.com/toramiyoon/status/1846817900776030688","tweet_id:1846817900776030688","[]"
"wannafight","@wannafigh","2024-10-17T07:29:51.000Z","Ya udah yg penting fokus KERJA KERJA KERJA mari semua GOTONG ROYONG bayar TAPERA, PPN 12%, BOJS, Jamsostek, Tunjangan Pensiun Wajib, Dana Pensiun, Tunjangan Kematian dll dst

BEKERJA BEKERJA BEKEEEERJA! Kayak Romushaaaa","0","0","2","187","[]","[]","https://x.com/wannafigh/status/1846815873283379554","tweet_id:1846815873283379554","['@LexWu_13']"
"human","@anotheraxxy","2024-10-17T06:13:38.000Z","Dapet Tapera, PPN 12%, sm apa lg ya ke depannyaGaji terendah 6 sedunia tpi pajaknya mau nyaingin negara maju wkwkkw","0","0","0","63","[]","[]","https://x.com/anotheraxxy/status/1846796694866088151","tweet_id:1846796694866088151","[]"
"Muladi","@muladi__","2024-10-17T05:15:55.000Z","Selamat untuk PPN 12% mulai tahun 2025. ","0","0","0","6","[]","[]","https://x.com/muladi__/status/1846782170385600782","tweet_id:1846782170385600782","[]"
"mai","@hagipheri1","2024-10-17T04:40:10.000Z","Kalau gitu PPN 12% khusus buat pemilih 02, ya. Saya kalau belanja sih maunya ngga perlu dibebankan PPN. 

Bodoh.","1","0","0","72","[]","[]","https://x.com/hagipheri1/status/1846773173632880878","tweet_id:1846773173632880878","[]"
"Amelia","@amelcewaw","2024-10-17T04:23:40.000Z","Negara kita besar , demi bangsa dan negara .
Begitulah kilahnya .
Toh rakyat yg bayar gaji mereka.
Januari ppn 12% , pun rakyat nunut saja","0","0","0","35","[]","[]","https://x.com/amelcewaw/status/1846769021812986372","tweet_id:1846769021812986372","['@TOM5helby']"
"Gilang Putradaksa","@G_P_D_1984","2024-10-17T03:48:04.000Z","Buzzer gapunya otak, PPN 12% itu otomatis bayarnya, gabisa gamau. Kebiasaan ga pernah dipake mikir otaknya","1","0","1","204","[]","[]","https://x.com/G_P_D_1984/status/1846760060825096591","tweet_id:1846760060825096591","[]"
"Abu_Omar","@Abou_Omar20","2024-10-17T03:32:07.000Z","kalau beliau batalkan kenaikan PPN 12 persen tahun 2025 kami baru sedikit percaya","0","0","0","23","[]","[]","https://x.com/Abou_Omar20/status/1846756049128509779","tweet_id:1846756049128509779","['@KompasTV', '@prabowo', '@Dahnilanzar']"
"DEATH STAR IN ROBES","@praba127","2024-10-17T03:10:38.000Z","Lah yg ketok palu ppn 12% kan wapres nya 24% ?","0","0","0","131","[]","[]","https://x.com/praba127/status/1846750642041434466","tweet_id:1846750642041434466","['@DjumadiPartose1', '@DPR_RI', '@AnakPetaniBiasa']"
"ꦥꦿ","@SiangRemang","2024-10-17T02:54:04.000Z","Wkwkwkkw babiiiii emang pemilih 02. Lo aja yang kena potong tapera sama ppn 12% ya anjing kalo gitu. Kocak","0","0","0","115","[]","[]","https://x.com/SiangRemang/status/1846746470898454984","tweet_id:1846746470898454984","[]"
"honey","@honeynula","2024-10-17T02:44:40.000Z","bayarin tapera sama ppn 12% gue deh kontoooolll","0","0","0","44","[]","[]","https://x.com/honeynula/status/1846744105642348999","tweet_id:1846744105642348999","['@honeynula']"
"siput turbo","@kalaodeoskop","2024-10-17T02:34:10.000Z","Semangat gen-z kelas pekerja middle class only, karir baru mulai ajaaa kita uda berhadapan dengan ppn 12% ","0","0","0","25","[]","[]","https://x.com/kalaodeoskop/status/1846741462308082175","tweet_id:1846741462308082175","[]"
"RIP","@rizkyimanpusoko","2024-10-17T02:30:27.000Z","Dapet PPn 12% & Tapera","0","0","0","33","[]","[]","https://x.com/rizkyimanpusoko/status/1846740529855582676","tweet_id:1846740529855582676","['@NenkMonica']"
"LookeRen","@zamire","2024-10-17T01:48:49.000Z","Iya boleh deh kita ga kritik, tapi boleh dong ga bayar pajak, ga iuran tapera, ga kena ppn 12% ","1","0","1","110","[]","[]","https://x.com/zamire/status/1846730051485937806","tweet_id:1846730051485937806","['@DIDIK_RODENT', '@blisonny']"
"Vio Park","@unihamsjie","2024-10-17T01:39:40.000Z","Makanya yang dipotong tapera sama ppn 12% yang milih 02 aja","0","0","0","84","[]","[]","https://x.com/unihamsjie/status/1846727750826316139","tweet_id:1846727750826316139","[]"
"cha","@sfechanie","2024-10-17T00:26:21.000Z","PPN 12 Persen Berlaku 1 Januari 2025, Ini Daftar Barang yang Terdampak (msn.com)","0","1","0","74","[]","[]","https://x.com/sfechanie/status/1846709298765938885","tweet_id:1846709298765938885","[]"
"Mas Pe","@Dananjaya012","2024-10-16T23:59:46.000Z","Milih 02 saja tidak, tapi kena imbas kenaikan PPN 12 persen sama TAPERA. 02 KONTOLLLLLLLLL!!! Selamat pagi dunia.","0","1","4","441","[]","[]","https://x.com/Dananjaya012/status/1846702606955303237","tweet_id:1846702606955303237","[]"
"S.yudhistira moga ( mas tedjo )","@a_brecetan","2024-10-16T23:09:47.000Z","bayar PPN 12% tolol
sana sini pajak
subsidi di cabutkok tolol kelewatan","0","0","0","61","[]","[]","https://x.com/a_brecetan/status/1846690028619173911","tweet_id:1846690028619173911","['@PreciosaKanti']"
"Rusdi Ahmad","@rusdyattamimi","2024-10-16T22:28:23.000Z","PPN 12 Persen Berlaku 1 Januari 2025, Ini Daftar Barang yang Terdampak msn.com/id-id/ekonomi/
…","0","0","0","40","[]","[]","https://x.com/rusdyattamimi/status/1846679612119712245","tweet_id:1846679612119712245","[]"
"Eng ","@enggakbotak","2024-10-16T22:13:04.000Z","yokk semangat bayar pajaknya kawan2, biar penguasa kita makin kaya 
jgn lupa PPN 12% dan Tapera biar pejabat kita punya fasilitas yang lebih mewah.
Ga kasian samat pejabat kita yg udah susah2 kerja tp gadapet fasilitas bintang 5.
Yok bisa yok kawan memuliakan pejabat kita. x.com/TOM5helby/stat
…","0","0","1","195","[]","[]","https://x.com/enggakbotak/status/1846675755067163014","tweet_id:1846675755067163014","[]"
