"Name","Handle","Timestamp","Content","Comments","Retweets","Likes","Analytics","Tags","Mentions","Tweet Link","Tweet ID","Replying To"
"MUBADMINTON","@mubadminton","2025-02-18T02:19:29.000Z","Media2 besar televisi khususnya semenjak kenaikan PPN 12% udah lama gak nayangin unjuk rasa padahal gede. Jadi mereka cuma lewat Live streaming aja. Mereka tau bahwa di kampung2 orang masih rely sama TV sehingga kita dibungkam lewat TV. It is getting dark Y'All","0","0","0","46","[]","[]","https://x.com/mubadminton/status/1891673862389047374","tweet_id:1891673862389047374","[]"
"bhtr","@arundaya__","2025-02-18T02:09:13.000Z","ftk gamungkin meneng lek kyk gini mas, berdasarkan tugas dan wewenang kami, sementara bergerak lewat kajian:
- ppn 12%
- mbg
- inpres efisiensi
- uu minerba 

coming soon:
- danantara
- mendorong km its upaya untuk aksi (semoga)

bismillah sek ","1","0","2","316","[]","[]","https://x.com/arundaya__/status/1891671281717657657","tweet_id:1891671281717657657","['@alekdgreat', '@ochidzzzz']"
"TUKANG_MAID","@Maido_cuk","2025-02-18T02:07:08.000Z","Poinya
 Kekerasan aparat, IKN, efisiensi pendidikan-kesehatan, gas elpiji, pagar laut, tambang masuk kampus, kartelisasi parpol, PPN 12%, undang-undang bermasalah, matinya kelas menengah","0","0","0","205","[]","[]","https://x.com/Maido_cuk/status/1891670755991011419","tweet_id:1891670755991011419","['@detikcom']"
"Detergen","@rinsomoltocair","2025-02-18T01:51:45.000Z","Dokter dilabrak, pagar dilaut, ppn 12 persen, efisiensi, danantara dan ini masih februari.

Desember nasibnya kayak apaan ini negara ","0","0","0","43","[]","[]","https://x.com/rinsomoltocair/status/1891666884992409694","tweet_id:1891666884992409694","[]"
"sapahayo","@CinCind95712","2025-02-18T01:48:17.000Z","Untuk pengusaha emas yang mendapatkan fasilitas karena menyerahkan emas kepada konsumen akhir, untuk Trx Code apakah diisi 08? lalu untuk buyer name apakah dikosongi apabila tidak ada datanya? TIN diisi 0000000000000000 ? Other tax base diisi 11/12 x dpp x ppn 12% ?","1","0","0","473","[]","['@kring_pajak']","https://x.com/CinCind95712/status/1891666010886783157","tweet_id:1891666010886783157","[]"
"bayy","@sweeetmango","2025-02-18T01:43:32.000Z","ppn 12% naikin harga spare part sedangkan harga batu bara turun. efeknya yg di atas minta efisiensi maintenance cost. salah satu caranya maksimalkan penggunaan OEM tp life time antar servis diperpanjang. gmn coba? yaa mining company kena dampaknya juga","0","0","0","104","[]","[]","https://x.com/sweeetmango/status/1891664817519218952","tweet_id:1891664817519218952","[]"
"","@HanJooRim","2025-02-18T01:36:37.000Z","Setelah PPN 12%, pagar laut, sertipikat ganda, gas melon, efisiensi, skrg danantara. Beneran dah.. aku stres. Apa ini yg diinginkan para pejabat, membuat rakyatnya kena mental? Bener² membunuh secara halus ","6","32","325","13K","[]","[]","https://x.com/HanJooRim/status/1891663077277315244","tweet_id:1891663077277315244","['@tanyakanrl']"
"𝓐𝐥𝐞𝐱𝐠𝐛𝐞𝐥𝐥","@adorviella","2025-02-18T01:36:23.000Z","orang di kantor gue mulai mengeluhkan ppn 12% padahl all of them pemilih 02… maksud gue kok lu bisa engga crosscheck dulu gitu sebelum memilih","0","0","0","9","[]","[]","https://x.com/adorviella/status/1891663016053080416","tweet_id:1891663016053080416","[]"
"ROM !","@IrawanRommi","2025-02-18T01:23:57.000Z","Kepada para penolakPPn 12% pajak brg mewah
Inpres 1/2025 MBG utk anak Indonesia 
PP 8/2025 DHE SDA, penjualan hasil SDA hrs di bank dlm negeri
Hilirisasi

Ndas mu","0","1","1","62","[]","[]","https://x.com/IrawanRommi/status/1891659889241440641","tweet_id:1891659889241440641","['@wibisonoys']"
"ROM !","@IrawanRommi","2025-02-18T01:05:01.000Z","Oligarki Marah

Kena PPn 12% pajak barang mewah koleksi mereka
Kena PP 8/2025, uang hasil SDA harus di bank dlm negeri
Aturan tiket pesawat dan transportasi, sembako harus murah jelang lebaran.
Beli gabah petani hrs tinggi.
Pupuk tdk bisa mrk permainkan atau curi","2","6","9","526","[]","[]","https://x.com/IrawanRommi/status/1891655124444909744","tweet_id:1891655124444909744","[]"
"ROM !","@IrawanRommi","2025-02-18T00:55:25.000Z","Lucu mahasiswa sekarang

Kenapa UU perampasan aset, tdk di demo?

Ditunggangi siapa PDIP, anak Wabah, atau oligarki yg terkena PPn 12% dan PP no.8 th 2025 DHE SDA?
Kewajiban penjualan hasil SDA Indonesia harus di bank dlm negeri?","0","0","1","226","[]","['@BEMUI_Official']","https://x.com/IrawanRommi/status/1891652707540230484","tweet_id:1891652707540230484","[]"
"frey","@freya_dresden","2025-02-18T00:21:18.000Z","memulai hari dengan kelas bersama dosen ppn 12% :"")","0","0","0","37","[]","[]","https://x.com/freya_dresden/status/1891644123205009573","tweet_id:1891644123205009573","[]"
"Sustro","@SusTroo","2025-02-17T23:26:10.000Z","#IndonesiaGelap Gua ga tau ya apa yang akan di pikiran kalian tentang twit ini, tapi yang gua cerna dari kasus 17/02/2025 ini, Karena PPN 12 persen tidak jadi untuk semua barang, akibatnya ada anggaran yang harus di potong. makesense....","1","0","1","203","['#IndonesiaGelap']","[]","https://x.com/SusTroo/status/1891630246345969734","tweet_id:1891630246345969734","['@SusTroo']"
